gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-11-25,07:00,Regular,Goble,John,Smith,Aaron,Wall,Scott,ORL,East,Southeast,Away,Loss,240,0,111,22,10,8,5,17,86,39,0.4535,55,27,0.4909,31,12,0.3871,31,21,0.6774,7,34,41,28,27,30,26,0,0,0,0,43.617,56.4103,0.557,0.5233,14.2857,75.5556,9.1208,7.8848,4.928,9.0909,1.2907,83.875,69.8958,109.4013,128.1277,-18.7264,0.4382,16.7122,2.2,80.0,PHI,East,Atlantic,Home,Win,242,3,130,35,11,7,2,22,95,48,0.5053,61,32,0.5246,34,16,0.4706,20,18,0.9,11,42,53,31,39,31,29,0,0,0,0,56.383,72.9167,0.6262,0.5895,20.7547,79.2453,9.5819,6.8992,1.9712,3.2787,1.3684,115.75,95.6612,128.1277,109.4013,18.7264,0.5053,23.3645,3.1818,63.6364,101.4613,101.4613
2017-11-25,07:00,Regular,Goble,John,Smith,Aaron,Wall,Scott,PHI,East,Atlantic,Home,Win,242,3,130,35,11,7,2,22,95,48,0.5053,61,32,0.5246,34,16,0.4706,20,18,0.9,11,42,53,31,39,31,29,0,0,0,0,56.383,72.9167,0.6262,0.5895,24.4444,85.7143,9.5819,6.8992,1.9712,3.2787,1.3684,115.75,95.6612,128.1277,109.4013,18.7264,0.5053,23.3645,3.1818,63.6364,ORL,East,Southeast,Away,Loss,240,0,111,22,10,8,5,17,86,39,0.4535,55,27,0.4909,31,12,0.3871,31,21,0.6774,7,34,41,28,27,30,26,0,0,0,0,43.617,56.4103,0.557,0.5233,17.0732,82.9268,9.1208,7.8848,4.928,9.0909,1.2907,83.875,69.8958,109.4013,128.1277,-18.7264,0.4382,16.7122,2.2,80.0,101.4613,100.6228
2017-11-25,07:00,Regular,Fitzgerald,Kane,Ford,Tyler,Lewis,Eric,POR,West,Northwest,Away,Win,240,0,108,18,16,3,6,16,80,41,0.5125,56,32,0.5714,24,9,0.375,22,17,0.7727,6,35,41,27,14,32,35,0,0,0,0,52.5641,43.9024,0.6021,0.5688,16.6667,83.3333,15.14,3.0662,6.1324,10.7143,1.35,75.0,62.5,110.3833,107.3171,3.0662,0.4556,14.5537,1.125,18.75,WAS,East,Southeast,Home,Loss,241,3,105,20,11,9,4,17,89,41,0.4607,66,33,0.5,23,8,0.3478,16,15,0.9375,7,30,37,30,22,31,22,0,0,0,0,47.4359,48.7805,0.5466,0.5056,18.9189,81.0811,10.2765,9.1986,4.0883,6.0606,1.1798,75.25,62.4481,107.3171,110.3833,-3.0662,0.4409,15.7431,1.8182,81.8182,97.8409,97.8409
2017-11-25,07:00,Regular,Fitzgerald,Kane,Ford,Tyler,Lewis,Eric,WAS,East,Southeast,Home,Loss,241,3,105,20,11,9,4,17,89,41,0.4607,66,33,0.5,23,8,0.3478,16,15,0.9375,7,30,37,30,22,31,22,0,0,0,0,47.4359,48.7805,0.5466,0.5056,16.6667,83.3333,10.2765,9.1986,4.0883,6.0606,1.1798,75.25,62.4481,107.3171,110.3833,-3.0662,0.4409,15.7431,1.8182,81.8182,POR,West,Northwest,Away,Win,240,0,108,18,16,3,6,16,80,41,0.5125,56,32,0.5714,24,9,0.375,22,17,0.7727,6,35,41,27,14,32,35,0,0,0,0,52.5641,43.9024,0.6021,0.5688,14.6341,85.3659,15.14,3.0662,6.1324,10.7143,1.35,75.0,62.5,110.3833,107.3171,3.0662,0.4556,14.5537,1.125,18.75,97.8409,97.4349
2017-11-25,07:30,Regular,Tiven,Josh,Forte,Brian,Taylor,Ben,TOR,East,Atlantic,Away,Win,240,0,112,31,16,10,3,22,84,46,0.5476,52,33,0.6346,32,13,0.4063,9,7,0.7778,11,35,46,28,39,32,13,0,0,0,0,58.9744,67.3913,0.6367,0.625,30.5556,83.3333,15.3905,10.7739,3.2322,5.7692,1.3333,99.875,83.2292,120.6674,84.0362,36.6312,0.5169,22.9698,1.9375,62.5,ATL,East,Southeast,Home,Loss,241,1,78,18,19,9,1,15,75,26,0.3467,48,20,0.4167,27,6,0.2222,23,20,0.8696,7,25,32,25,14,19,20,0,0,0,0,41.0256,69.2308,0.4582,0.3867,21.875,78.125,18.2482,9.6965,1.0774,2.0833,1.04,40.375,33.5062,84.0362,120.6674,-36.6312,0.2989,14.7396,0.9474,47.3684,92.8171,92.8171
2017-11-25,07:30,Regular,Tiven,Josh,Forte,Brian,Taylor,Ben,ATL,East,Southeast,Home,Loss,241,1,78,18,19,9,1,15,75,26,0.3467,48,20,0.4167,27,6,0.2222,23,20,0.8696,7,25,32,25,14,19,20,0,0,0,0,41.0256,69.2308,0.4582,0.3867,16.6667,69.4444,18.2482,9.6965,1.0774,2.0833,1.04,40.375,33.5062,84.0362,120.6674,-36.6312,0.2989,14.7396,0.9474,47.3684,TOR,East,Atlantic,Away,Win,240,0,112,31,16,10,3,22,84,46,0.5476,52,33,0.6346,32,13,0.4063,9,7,0.7778,11,35,46,28,39,32,13,0,0,0,0,58.9744,67.3913,0.6367,0.625,23.913,76.087,15.3905,10.7739,3.2322,5.7692,1.3333,99.875,83.2292,120.6674,84.0362,36.6312,0.5169,22.9698,1.9375,62.5,92.8171,92.432
2017-11-25,08:00,Regular,Dalen,Eric,Buchert,Nick,Davis,Marc,NY,East,Atlantic,Away,Loss,240,1,102,29,18,4,3,20,85,42,0.4941,68,38,0.5588,17,4,0.2353,19,14,0.7368,6,34,40,39,22,13,28,0,0,0,0,48.7805,69.0476,0.5463,0.5176,15.3846,79.0698,16.1638,3.9515,2.9636,4.4118,1.2,70.625,58.8542,100.7635,115.5817,-14.8182,0.433,20.6612,1.6111,22.2222,HOU,West,Southwest,Home,Win,240,3,117,30,8,12,6,15,94,41,0.4362,47,23,0.4894,47,18,0.383,22,17,0.7727,9,33,42,29,29,37,22,0,0,0,0,51.2195,73.1707,0.5642,0.5319,21.4286,78.5714,7.1633,11.8545,5.9273,12.766,1.2447,104.5,87.0833,115.5817,100.7635,14.8182,0.4409,21.1745,3.75,150.0,101.2271,101.2271
2017-11-25,08:00,Regular,Dalen,Eric,Buchert,Nick,Davis,Marc,HOU,West,Southwest,Home,Win,240,3,117,30,8,12,6,15,94,41,0.4362,47,23,0.4894,47,18,0.383,22,17,0.7727,9,33,42,29,29,37,22,0,0,0,0,51.2195,73.1707,0.5642,0.5319,20.9302,84.6154,7.1633,11.8545,5.9273,12.766,1.2447,104.5,87.0833,115.5817,100.7635,14.8182,0.4409,21.1745,3.75,150.0,NY,East,Atlantic,Away,Loss,240,1,102,29,18,4,3,20,85,42,0.4941,68,38,0.5588,17,4,0.2353,19,14,0.7368,6,34,40,39,22,13,28,0,0,0,0,48.7805,69.0476,0.5463,0.5176,15.0,85.0,16.1638,3.9515,2.9636,4.4118,1.2,70.625,58.8542,100.7635,115.5817,-14.8182,0.433,20.6612,1.6111,22.2222,101.2271,101.2271
2017-11-25,08:00,Regular,Lane,Karl,Ervin,Mitchell,Capers,James,BOS,East,Atlantic,Away,Win,240,1,108,22,15,8,4,13,80,45,0.5625,55,35,0.6364,25,10,0.4,9,8,0.8889,4,26,30,27,18,37,26,0,0,0,0,45.4545,48.8889,0.6432,0.625,13.3333,72.2222,15.1576,8.6152,4.3076,7.2727,1.35,80.625,67.1875,116.3054,105.5364,10.769,0.4945,18.1878,1.4667,53.3333,IND,East,Central,Home,Loss,240,1,98,20,20,9,2,14,78,38,0.4872,55,31,0.5636,23,7,0.3043,15,15,1.0,10,26,36,32,22,16,28,0,0,0,0,54.5455,52.6316,0.5792,0.5321,27.7778,72.2222,19.1205,9.6921,2.1538,3.6364,1.2564,67.375,56.1458,105.5364,116.3054,-10.769,0.4318,16.0514,1.0,45.0,92.859,92.859
2017-11-25,08:00,Regular,Lane,Karl,Ervin,Mitchell,Capers,James,IND,East,Central,Home,Loss,240,1,98,20,20,9,2,14,78,38,0.4872,55,31,0.5636,23,7,0.3043,15,15,1.0,10,26,36,32,22,16,28,0,0,0,0,54.5455,52.6316,0.5792,0.5321,27.7778,86.6667,19.1205,9.6921,2.1538,3.6364,1.2564,67.375,56.1458,105.5364,116.3054,-10.769,0.4318,16.0514,1.0,45.0,BOS,East,Atlantic,Away,Win,240,1,108,22,15,8,4,13,80,45,0.5625,55,35,0.6364,25,10,0.4,9,8,0.8889,4,26,30,27,18,37,26,0,0,0,0,45.4545,48.8889,0.6432,0.625,13.3333,86.6667,15.1576,8.6152,4.3076,7.2727,1.35,80.625,67.1875,116.3054,105.5364,10.769,0.4945,18.1878,1.4667,53.3333,92.859,92.859
2017-11-25,08:30,Regular,Barnaky,Brent,Taylor,Dedric,Stafford,Derrick,OKC,West,Northwest,Away,Loss,241,1,81,24,17,12,1,15,80,29,0.3625,45,16,0.3556,35,13,0.3714,13,10,0.7692,8,31,39,24,13,18,26,0,0,0,0,47.561,82.7586,0.4725,0.4438,18.6047,79.4872,16.5498,13.3251,1.1104,2.2222,1.0125,59.875,49.6888,89.9447,107.7116,-17.7669,0.3258,18.9394,1.4118,70.5882,DAL,West,Southwest,Home,Win,241,3,97,25,17,11,5,18,75,37,0.4933,40,22,0.55,35,15,0.4286,11,8,0.7273,8,35,43,25,27,26,19,0,0,0,0,52.439,67.5676,0.6075,0.5933,18.6047,81.3953,17.5547,12.2147,5.5521,12.5,1.2933,85.875,71.2656,107.7116,89.9447,17.7669,0.4405,20.5187,1.4706,64.7059,90.0553,89.6816
2017-11-25,08:30,Regular,Barnaky,Brent,Taylor,Dedric,Stafford,Derrick,DAL,West,Southwest,Home,Win,241,3,97,25,17,11,5,18,75,37,0.4933,40,22,0.55,35,15,0.4286,11,8,0.7273,8,35,43,25,27,26,19,0,0,0,0,52.439,67.5676,0.6075,0.5933,20.5128,81.3953,17.5547,12.2147,5.5521,12.5,1.2933,85.875,71.2656,107.7116,89.9447,17.7669,0.4405,20.5187,1.4706,64.7059,OKC,West,Northwest,Away,Loss,241,1,81,24,17,12,1,15,80,29,0.3625,45,16,0.3556,35,13,0.3714,13,10,0.7692,8,31,39,24,13,18,26,0,0,0,0,47.561,82.7586,0.4725,0.4438,20.5128,79.4872,16.5498,13.3251,1.1104,2.2222,1.0125,59.875,49.6888,89.9447,107.7116,-17.7669,0.3258,18.9394,1.4118,70.5882,90.0553,89.6816
2017-11-25,08:30,Regular,Goldenberg,Jason,Foster,Scott,Wood,Leon,NO,West,Southwest,Away,Loss,240,0,95,24,17,2,9,24,84,34,0.4048,53,23,0.434,31,11,0.3548,23,16,0.6957,9,36,45,31,22,22,20,0,0,0,0,50.5618,70.5882,0.5047,0.4702,21.4286,76.5957,15.2988,2.0024,9.0106,16.9811,1.131,65.375,54.4792,95.1122,110.13,-15.0178,0.3696,17.762,1.4118,11.7647,GS,West,Pacific,Home,Win,239,0,110,30,10,11,6,24,94,39,0.4149,61,29,0.4754,33,10,0.303,27,22,0.8148,11,33,44,17,36,31,26,0,0,0,0,49.4382,76.9231,0.5195,0.4681,25.0,75.0,8.6296,11.013,6.0071,9.8361,1.1702,90.125,75.4184,110.13,95.1122,15.0178,0.4194,20.5648,3.0,110.0,99.882,99.882
2017-11-25,08:30,Regular,Goldenberg,Jason,Foster,Scott,Wood,Leon,GS,West,Pacific,Home,Win,239,0,110,30,10,11,6,24,94,39,0.4149,61,29,0.4754,33,10,0.303,27,22,0.8148,11,33,44,17,36,31,26,0,0,0,0,49.4382,76.9231,0.5195,0.4681,23.4043,78.5714,8.6296,11.013,6.0071,9.8361,1.1702,90.125,75.4184,110.13,95.1122,15.0178,0.4194,20.5648,3.0,110.0,NO,West,Southwest,Away,Loss,240,0,95,24,17,2,9,24,84,34,0.4048,53,23,0.434,31,11,0.3548,23,16,0.6957,9,36,45,31,22,22,20,0,0,0,0,50.5618,70.5882,0.5047,0.4702,20.0,80.0,15.2988,2.0024,9.0106,16.9811,1.131,65.375,54.4792,95.1122,110.13,-15.0178,0.3696,17.762,1.4118,11.7647,99.882,100.2999
2017-11-25,09:00,Regular,Twardoski,Scott,Richardson,Leroy,Brothers,Tony,MIL,East,Central,Away,Loss,239,3,108,19,17,5,6,21,77,41,0.5325,56,33,0.5893,21,8,0.381,23,18,0.7826,8,32,40,30,27,28,23,0,0,0,0,57.1429,46.3415,0.6198,0.5844,24.2424,86.4865,16.3273,5.3361,6.4033,10.7143,1.4026,76.125,63.7029,115.2595,129.1333,-13.8738,0.4767,15.4321,1.1176,29.4118,UTA,West,Northwest,Home,Win,239,3,121,31,10,8,2,19,81,46,0.5679,49,28,0.5714,32,18,0.5625,19,11,0.5789,5,25,30,31,33,31,26,0,0,0,0,42.8571,67.3913,0.677,0.679,16.6667,83.3333,10.0644,8.5377,2.1344,4.0816,1.4938,98.375,82.3222,129.1333,115.2595,13.8738,0.5349,23.7803,3.1,80.0,93.7016,94.0937
2017-11-25,09:00,Regular,Twardoski,Scott,Richardson,Leroy,Brothers,Tony,UTA,West,Northwest,Home,Win,239,3,121,31,10,8,2,19,81,46,0.5679,49,28,0.5714,32,18,0.5625,19,11,0.5789,5,25,30,31,33,31,26,0,0,0,0,42.8571,67.3913,0.677,0.679,13.5135,75.7576,10.0644,8.5377,2.1344,4.0816,1.4938,98.375,82.3222,129.1333,115.2595,13.8738,0.5349,23.7803,3.1,80.0,MIL,East,Central,Away,Loss,239,3,108,19,17,5,6,21,77,41,0.5325,56,33,0.5893,21,8,0.381,23,18,0.7826,8,32,40,30,27,28,23,0,0,0,0,57.1429,46.3415,0.6198,0.5844,20.0,80.0,16.3273,5.3361,6.4033,10.7143,1.4026,76.125,63.7029,115.2595,129.1333,-13.8738,0.4767,15.4321,1.1176,29.4118,93.7016,94.0937
2017-11-25,10:00,Regular,Cutler,Kevin,Mott,Rodney,Ayotte,Mark,LAC,West,Pacific,Away,Win,239,3,97,23,18,11,5,13,80,38,0.475,52,29,0.5577,28,9,0.3214,13,12,0.9231,6,31,37,25,22,29,21,0,0,0,0,50.0,60.5263,0.5658,0.5313,17.1429,79.4872,17.3544,11.5654,5.257,9.6154,1.2125,75.875,63.4937,101.9862,99.8834,2.1028,0.413,18.1503,1.2778,61.1111,SAC,West,Pacific,Home,Loss,241,2,95,19,18,9,8,17,83,38,0.4578,62,27,0.4355,21,11,0.5238,9,8,0.8889,8,29,37,31,30,10,24,0,0,0,0,50.0,50.0,0.5462,0.5241,21.6216,78.3784,17.1494,9.4626,8.4112,12.9032,1.1446,68.625,56.9502,99.8834,101.9862,-2.1028,0.4086,15.3275,1.0556,50.0,95.1109,95.5089
2017-11-25,10:00,Regular,Cutler,Kevin,Mott,Rodney,Ayotte,Mark,SAC,West,Pacific,Home,Loss,241,2,95,19,18,9,8,17,83,38,0.4578,62,27,0.4355,21,11,0.5238,9,8,0.8889,8,29,37,31,30,10,24,0,0,0,0,50.0,50.0,0.5462,0.5241,20.5128,82.8571,17.1494,9.4626,8.4112,12.9032,1.1446,68.625,56.9502,99.8834,101.9862,-2.1028,0.4086,15.3275,1.0556,50.0,LAC,West,Pacific,Away,Win,239,3,97,23,18,11,5,13,80,38,0.475,52,29,0.5577,28,9,0.3214,13,12,0.9231,6,31,37,25,22,29,21,0,0,0,0,50.0,60.5263,0.5658,0.5313,16.2162,83.7838,17.3544,11.5654,5.257,9.6154,1.2125,75.875,63.4937,101.9862,99.8834,2.1028,0.413,18.1503,1.2778,61.1111,95.1109,94.7162
2017-11-26,03:30,Regular,Blair,Curtis,Fraher,Pat,Zarba,Zach,MIA,East,Southeast,Away,Win,240,1,100,19,13,9,5,14,75,34,0.4533,43,21,0.4884,32,13,0.4063,23,19,0.8261,1,44,45,7,38,19,36,0,0,0,0,48.913,55.8824,0.5874,0.54,2.439,86.2745,13.2491,9.077,5.0428,11.6279,1.3333,82.125,68.4375,100.856,93.796,7.06,0.3908,16.2227,1.4615,69.2308,CHI,East,Central,Home,Loss,242,1,93,25,15,10,2,18,89,33,0.3708,56,19,0.3393,33,14,0.4242,16,13,0.8125,7,40,47,13,29,19,32,0,0,0,0,51.087,75.7576,0.4842,0.4494,14.8936,85.1064,13.5086,10.0856,2.0171,3.5714,1.0449,70.25,58.0579,93.796,100.856,-7.06,0.3402,18.3769,1.6667,66.6667,99.1513,99.1513
2017-11-26,03:30,Regular,Blair,Curtis,Fraher,Pat,Zarba,Zach,CHI,East,Central,Home,Loss,242,1,93,25,15,10,2,18,89,33,0.3708,56,19,0.3393,33,14,0.4242,16,13,0.8125,7,40,47,13,29,19,32,0,0,0,0,51.087,75.7576,0.4842,0.4494,13.7255,97.561,13.5086,10.0856,2.0171,3.5714,1.0449,70.25,58.0579,93.796,100.856,-7.06,0.3402,18.3769,1.6667,66.6667,MIA,East,Southeast,Away,Win,240,1,100,19,13,9,5,14,75,34,0.4533,43,21,0.4884,32,13,0.4063,23,19,0.8261,1,44,45,7,38,19,36,0,0,0,0,48.913,55.8824,0.5874,0.54,2.2222,97.7778,13.2491,9.077,5.0428,11.6279,1.3333,82.125,68.4375,100.856,93.796,7.06,0.3908,16.2227,1.4615,69.2308,99.1513,98.3319
2017-11-26,03:30,Regular,Holtkamp,Lauren,Smith,Michael,Callahan,Mike,PHO,West,Pacific,Away,Loss,239,1,108,25,16,6,1,20,85,43,0.5059,59,30,0.5085,26,13,0.5,12,9,0.75,11,26,37,27,31,22,28,0,0,0,0,43.5294,58.1395,0.5981,0.5824,27.5,57.7778,15.0546,6.4046,1.0674,1.6949,1.2706,76.25,63.8075,115.2834,127.0252,-11.7418,0.4778,19.0433,1.5625,37.5,MIN,West,Northwest,Home,Win,240,1,119,24,14,12,5,14,93,49,0.5269,72,40,0.5556,21,9,0.4286,17,12,0.7059,19,29,48,33,30,30,26,0,0,0,0,56.4706,48.9796,0.5922,0.5753,39.5833,60.4167,12.2292,12.8093,5.3372,6.9444,1.2796,103.625,86.3542,127.0252,115.2834,11.7418,0.5568,17.331,1.7143,85.7143,93.6822,94.0742
2017-11-26,03:30,Regular,Holtkamp,Lauren,Smith,Michael,Callahan,Mike,MIN,West,Northwest,Home,Win,240,1,119,24,14,12,5,14,93,49,0.5269,72,40,0.5556,21,9,0.4286,17,12,0.7059,19,29,48,33,30,30,26,0,0,0,0,56.4706,48.9796,0.5922,0.5753,42.2222,72.5,12.2292,12.8093,5.3372,6.9444,1.2796,103.625,86.3542,127.0252,115.2834,11.7418,0.5568,17.331,1.7143,85.7143,PHO,West,Pacific,Away,Loss,239,1,108,25,16,6,1,20,85,43,0.5059,59,30,0.5085,26,13,0.5,12,9,0.75,11,26,37,27,31,22,28,0,0,0,0,43.5294,58.1395,0.5981,0.5824,29.7297,70.2703,15.0546,6.4046,1.0674,1.6949,1.2706,76.25,63.8075,115.2834,127.0252,-11.7418,0.4778,19.0433,1.5625,37.5,93.6822,93.6822
2017-11-26,06:00,Regular,Maddox,Tre,Kirkland,Courtney,Boland,Matt,BKN,East,Atlantic,Away,Win,239,1,98,19,19,7,7,22,74,33,0.4459,45,20,0.4444,29,13,0.4483,23,19,0.8261,12,31,43,19,28,32,19,0,0,0,0,55.1282,57.5758,0.5825,0.5338,33.3333,73.8095,18.4251,7.9851,7.9851,15.5556,1.3243,72.125,60.3556,111.7911,100.3839,11.4072,0.4074,15.5585,1.0,36.8421,MEM,West,Southwest,Home,Loss,241,1,88,15,14,8,3,24,80,32,0.4,55,24,0.4364,25,8,0.32,18,16,0.8889,11,24,35,22,25,18,23,0,0,0,0,44.8718,46.875,0.5005,0.45,31.4286,68.5714,13.7363,9.1258,3.4222,5.4545,1.1,50.25,41.7012,100.3839,111.7911,-11.4072,0.3855,12.8293,1.0714,57.1429,87.6635,88.0303
2017-11-26,06:00,Regular,Maddox,Tre,Kirkland,Courtney,Boland,Matt,MEM,West,Southwest,Home,Loss,241,1,88,15,14,8,3,24,80,32,0.4,55,24,0.4364,25,8,0.32,18,16,0.8889,11,24,35,22,25,18,23,0,0,0,0,44.8718,46.875,0.5005,0.45,26.1905,66.6667,13.7363,9.1258,3.4222,5.4545,1.1,50.25,41.7012,100.3839,111.7911,-11.4072,0.3855,12.8293,1.0714,57.1429,BKN,East,Atlantic,Away,Win,239,1,98,19,19,7,7,22,74,33,0.4459,45,20,0.4444,29,13,0.4483,23,19,0.8261,12,31,43,19,28,32,19,0,0,0,0,55.1282,57.5758,0.5825,0.5338,27.907,72.093,18.4251,7.9851,7.9851,15.5556,1.3243,72.125,60.3556,111.7911,100.3839,11.4072,0.4074,15.5585,1.0,36.8421,87.6635,87.2998
2017-11-27,07:00,Regular,Forte,Brian,Garretson,Ron,Washington,C.J.,ORL,East,Southeast,Away,Loss,239,2,109,22,15,4,9,23,92,40,0.4348,51,24,0.4706,41,16,0.3902,16,13,0.8125,10,25,35,25,25,34,25,0,0,0,0,44.8718,55.0,0.5503,0.5217,22.2222,75.7576,13.1533,4.0642,9.1445,17.6471,1.1848,71.25,59.6234,110.7497,122.9424,-12.1927,0.4124,16.1717,1.4667,26.6667,IND,East,Central,Home,Win,240,1,121,25,16,7,8,18,79,42,0.5316,53,27,0.5094,26,15,0.5769,26,22,0.8462,8,35,43,33,24,28,36,0,0,0,0,55.1282,59.5238,0.669,0.6266,18.6047,81.3953,15.0319,7.1124,8.1284,15.0943,1.5316,101.25,84.375,122.9424,110.7497,12.1927,0.4828,19.0201,1.5625,43.75,98.4201,98.8319
2017-11-27,07:00,Regular,Forte,Brian,Garretson,Ron,Washington,C.J.,IND,East,Central,Home,Win,240,1,121,25,16,7,8,18,79,42,0.5316,53,27,0.5094,26,15,0.5769,26,22,0.8462,8,35,43,33,24,28,36,0,0,0,0,55.1282,59.5238,0.669,0.6266,24.2424,77.7778,15.0319,7.1124,8.1284,15.0943,1.5316,101.25,84.375,122.9424,110.7497,12.1927,0.4828,19.0201,1.5625,43.75,ORL,East,Southeast,Away,Loss,239,2,109,22,15,4,9,23,92,40,0.4348,51,24,0.4706,41,16,0.3902,16,13,0.8125,10,25,35,25,25,34,25,0,0,0,0,44.8718,55.0,0.5503,0.5217,28.5714,71.4286,13.1533,4.0642,9.1445,17.6471,1.1848,71.25,59.6234,110.7497,122.9424,-12.1927,0.4124,16.1717,1.4667,26.6667,98.4201,98.4201
2017-11-27,07:00,Regular,Wright,Sean,Lane,Karl,Blair,Curtis,CLE,East,Central,Away,Win,242,2,113,25,12,7,3,21,85,41,0.4824,48,26,0.5417,37,15,0.4054,20,16,0.8,10,35,45,29,24,33,27,0,0,0,0,45.9184,60.9756,0.6023,0.5706,24.3902,61.4035,11.3422,7.4972,3.2131,6.25,1.3294,90.5,74.7934,121.0265,97.4638,23.5627,0.4713,19.1131,2.0833,58.3333,PHI,East,Atlantic,Home,Loss,239,2,91,15,14,6,1,18,96,36,0.375,68,33,0.4853,28,3,0.1071,20,16,0.8,22,31,53,22,23,28,18,0,0,0,0,54.0816,41.6667,0.4342,0.3906,41.5094,58.4906,11.7845,6.4262,1.071,1.4706,0.9479,55.75,46.6527,97.4638,121.0265,-23.5627,0.4091,11.2108,1.0714,42.8571,93.368,92.5964
2017-11-27,07:00,Regular,Wright,Sean,Lane,Karl,Blair,Curtis,PHI,East,Atlantic,Home,Loss,239,2,91,15,14,6,1,18,96,36,0.375,68,33,0.4853,28,3,0.1071,20,16,0.8,22,31,53,22,23,28,18,0,0,0,0,54.0816,41.6667,0.4342,0.3906,38.5965,75.6098,11.7845,6.4262,1.071,1.4706,0.9479,55.75,46.6527,97.4638,121.0265,-23.5627,0.4091,11.2108,1.0714,42.8571,CLE,East,Central,Away,Win,242,2,113,25,12,7,3,21,85,41,0.4824,48,26,0.5417,37,15,0.4054,20,16,0.8,10,35,45,29,24,33,27,0,0,0,0,45.9184,60.9756,0.6023,0.5706,22.2222,77.7778,11.3422,7.4972,3.2131,6.25,1.3294,90.5,74.7934,121.0265,97.4638,23.5627,0.4713,19.1131,2.0833,58.3333,93.368,93.7587
2017-11-27,07:30,Regular,Guthrie,David,Workman,Haywoode,Brown,Tony,DET,East,Central,Away,Win,241,2,118,26,8,8,2,19,85,44,0.5176,60,33,0.55,25,11,0.44,23,19,0.8261,8,32,40,31,29,26,32,0,0,0,0,52.6316,59.0909,0.6203,0.5824,20.5128,86.4865,7.758,8.4098,2.1025,3.3333,1.3882,96.125,79.7718,124.045,113.5327,10.5123,0.5176,20.1363,3.25,100.0,BOS,East,Atlantic,Home,Loss,242,1,108,27,17,2,4,23,77,40,0.5195,44,24,0.5455,33,16,0.4848,21,12,0.5714,5,31,36,23,34,29,22,0,0,0,0,47.3684,67.5,0.6262,0.6234,13.8889,86.1111,16.4665,2.1025,4.2049,9.0909,1.4026,75.125,62.0868,113.5327,124.045,-10.5123,0.4494,20.731,1.5882,11.7647,95.1268,94.7321
2017-11-27,07:30,Regular,Guthrie,David,Workman,Haywoode,Brown,Tony,BOS,East,Atlantic,Home,Loss,242,1,108,27,17,2,4,23,77,40,0.5195,44,24,0.5455,33,16,0.4848,21,12,0.5714,5,31,36,23,34,29,22,0,0,0,0,47.3684,67.5,0.6262,0.6234,13.5135,79.4872,16.4665,2.1025,4.2049,9.0909,1.4026,75.125,62.0868,113.5327,124.045,-10.5123,0.4494,20.731,1.5882,11.7647,DET,East,Central,Away,Win,241,2,118,26,8,8,2,19,85,44,0.5176,60,33,0.55,25,11,0.44,23,19,0.8261,8,32,40,31,29,26,32,0,0,0,0,52.6316,59.0909,0.6203,0.5824,20.0,80.0,7.758,8.4098,2.1025,3.3333,1.3882,96.125,79.7718,124.045,113.5327,10.5123,0.5176,20.1363,3.25,100.0,95.1268,94.3406
2017-11-27,07:30,Regular,Zielinski,Gary,Kennedy,Bill,DeRosa,Joe,POR,West,Northwest,Away,Win,240,2,103,18,12,10,3,22,83,37,0.4458,62,30,0.4839,21,7,0.3333,26,22,0.8462,5,40,45,30,23,37,13,0,0,0,0,46.875,48.6486,0.5453,0.488,11.9048,74.0741,11.274,10.2755,3.0826,4.8387,1.241,74.0,61.6667,105.8375,93.5069,12.3306,0.4111,14.4648,1.5,83.3333,NY,East,Atlantic,Home,Loss,240,1,91,13,13,3,3,20,88,35,0.3977,73,30,0.411,15,5,0.3333,22,16,0.7273,14,37,51,23,14,27,27,0,0,0,0,53.125,37.1429,0.4658,0.4261,27.451,72.549,11.7456,3.0826,3.0826,4.1096,1.0341,54.5,45.4167,93.5069,105.8375,-12.3306,0.4023,10.511,1.0,23.0769,97.319,97.319
